"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","5","5","1","2.729216","0","5"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","5","5","1","3.522331","0","5"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","8","9","1","0.000000","0","9"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","31","31","1","27.399887","0","31"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","75","75","1","82.651436","0","75"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","3.309590","0","2"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","90","100","6","0.000000","0","100"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","34.193211","0","25"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","8.174129","0","6"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","2","2","1","2.568785","0","2"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","8.602402","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","13.254431","0","9"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","5","5","1","6.444655","0","5"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","14","14","1","16.383633","0","14"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","6.729145","0","6"
"/ControlRig/M_Manip.M_Manip","0","8","9","1","0.000000","0","9"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","9","1","9.886350","0","9"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","5","5","1","5.346234","0","5"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","0.000000","0","63"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","12","14","1","17.573669","0","14"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","36","36","2","0.000000","0","36"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","110","120","6","0.000000","0","120"
"/Game/SD_Art/_SD_Materials/M_Default_Master.M_Default_Master","0","156","168","3","209.732239","0","168"
"/Game/SD_Art/_SD_Materials/M_Default_Glass_Master.M_Default_Glass_Master","0","40","40","2","486.080383","0","40"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","30.882914","0","24"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","0.000000","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","0.000000","0","32"
"/Game/UtopianCity/Materials/M_Wall01.M_Wall01","0","3","3","1","5.145145","0","3"
"/Game/UtopianCity/Materials/M_Brut.M_Brut","0","6","7","1","12.667619","0","7"
"/Game/UtopianCity/Materials/M_Lamp01.M_Lamp01","0","3","3","1","0.000000","0","3"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","584","606","1","646.928711","0","606"
"/Engine/EngineMaterials/LineSetComponentMaterial.LineSetComponentMaterial","0","10","11","1","20.861143","0","11"
"/Game/UtopianCity/Materials/M_Railings.M_Railings","0","3","3","1","4.179135","0","3"
"/Game/ModularHousing/Materials/M_Glass.M_Glass","0","19","20","1","99.970299","0","20"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","2","2","1","1.179791","0","2"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","25.638578","0","16"
"/Game/UtopianCity/Materials/M_Lamplight02.M_Lamplight02","0","13","15","1","22.725393","0","15"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","42","2","0.000000","0","42"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","10","10","2","14.291793","0","10"
"/Game/ModularHousing/Materials/M_BeigeCarpet.M_BeigeCarpet","0","11","12","1","16.247356","0","12"
"/Game/ModularHousing/Materials/M_PaintedWallWhite.M_PaintedWallWhite","0","11","12","1","8.518115","0","12"
"/Game/ModularHousing/Materials/M_SidingVinylWhite.M_SidingVinylWhite","0","11","12","1","9.628574","0","12"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","14","14","1","20.826899","0","14"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.931221","0","2"
"/Game/ModularHousing/Materials/M_PlasticAcrylicWhite.M_PlasticAcrylicWhite","0","14","16","1","27.880728","0","16"
"/Game/ModularHousing/Materials/M_MetalBronze.M_MetalBronze","0","3","3","1","4.435535","0","3"
"/Game/ModularHousing/Materials/M_WoodGrainDark.M_WoodGrainDark","0","3","3","1","2.698671","0","3"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","3.685514","0","2"
"/Game/ModularHousing/Materials/M_PaintedBrushStrokesWhite.M_PaintedBrushStrokesWhite","0","11","12","1","9.417499","0","12"
"/Game/ModularHousing/Materials/M_CeilingPop.M_CeilingPop","0","11","12","1","0.000000","0","12"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","90","0","1","0.000000","0","0"
"Globals","49","19052","0","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","76","84","2","79.507843","0","84"
"/InterchangeAssets/gltf/M_Default.M_Default","49","233","259","9","180.528290","0","259"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","73.616295","0","168"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","140.791168","0","184"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","204","214","6","229.615677","0","214"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","139.367584","0","54"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","67.174011","0","168"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","19","19","1","23.694447","42","273"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","46.407856","0","96"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","6.368301","0","7"
"/MeshModelingToolsetExp/Materials/PointSetOverlaidComponentMaterial.PointSetOverlaidComponentMaterial","49","13","14","1","9.533236","0","14"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","37.775112","0","48"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","36.370720","0","48"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","22","22","1","20.749651","0","22"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","58","64","2","38.102924","0","64"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","20","20","2","29.641033","0","20"
"/Game/ModularHousing/Materials/M_PaintedWallWhite.M_PaintedWallWhite","49","43","44","1","49.783005","0","44"
"/Game/ModularHousing/Materials/M_SidingVinylWhite.M_SidingVinylWhite","49","43","44","1","37.768135","0","44"
"/Game/ModularHousing/Materials/M_MetalBronze.M_MetalBronze","49","13","13","1","26.482113","0","13"
"/Game/ModularHousing/Materials/M_WoodGrainDark.M_WoodGrainDark","49","13","13","1","12.575624","0","13"
"/Game/ModularHousing/Materials/M_PaintedBrushStrokesWhite.M_PaintedBrushStrokesWhite","49","43","44","1","39.345638","0","44"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","93","93","1","129.920532","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","7.472295","0","7"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","5.092861","0","7"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","10","10","1","25.735609","0","10"
"/Game/ModularHousing/Materials/M_PlasticAcrylicWhite.M_PlasticAcrylicWhite","49","46","48","1","42.623383","0","48"
"/Game/ModularHousing/Materials/M_Glass.M_Glass","49","48","49","1","35.952976","0","49"
"/Engine/EngineMaterials/LineSetComponentMaterial.LineSetComponentMaterial","49","17","18","1","9.172770","0","18"
"/Game/ModularHousing/Materials/M_CeilingPop.M_CeilingPop","49","43","44","1","0.000000","0","44"
"/Game/UtopianCity/Materials/M_Brut.M_Brut","49","11","12","1","6.637009","0","12"
"/Game/UtopianCity/Materials/M_Railings.M_Railings","49","8","8","1","4.580334","0","8"
"/Game/UtopianCity/Materials/M_Lamp01.M_Lamp01","49","8","8","1","4.386110","0","8"
"/Game/UtopianCity/Materials/M_Lamplight02.M_Lamplight02","49","21","23","1","12.435865","0","23"
"/Game/UtopianCity/Materials/M_Wall01.M_Wall01","49","8","8","1","0.000000","0","8"
"/Game/ModularHousing/Materials/M_BeigeCarpet.M_BeigeCarpet","49","43","44","1","35.358391","0","44"
"/Game/SD_Art/_SD_Materials/M_Default_Glass_Master.M_Default_Glass_Master","49","68","68","2","80.418228","0","68"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1787","1809","1","1053.878540","0","1809"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","22","24","1","12.716528","0","24"
"/Game/SD_Art/_SD_Materials/M_Default_Master.M_Default_Master","49","333","345","3","288.366455","0","345"
"","49","512","0","1","0.000000","513","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","73","79","1","38.292290","0","79"
"/ControlRig/M_Manip.M_Manip","49","13","14","1","7.942041","0","14"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","13","14","1","7.327395","0","14"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","7","7","1","4.745583","0","7"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","10","10","1","6.967288","0","10"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","10","10","1","6.596846","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","21","21","1","10.672183","0","21"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","10.457157","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","26.324837","0","22"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","22.920233","0","16"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","20.431915","0","16"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","66","66","1","25.156736","0","66"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","4.886060","0","7"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","15.424847","0","45"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","80","80","1","32.893581","0","80"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","34","34","1","12.600108","0","34"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","8","8","1","1.822683","0","8"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","13","14","1","8.651927","0","14"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","22.839827","0","27"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","17","19","1","11.159414","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","17","19","1","10.764657","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","11","12","1","7.893027","0","12"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","9.308454","0","21"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","3.486278","0","7"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","12","12","1","6.112040","0","12"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","5.679404","0","11"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","10","10","1","6.794710","0","10"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","10","10","1","4.780172","0","10"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","5.193012","0","11"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","3.020683","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","8","8","1","1.062128","0","8"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","8","8","1","0.531077","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","78","78","1","28.253729","0","78"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","9.129924","0","14"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","20.982347","0","24"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","15.817657","0","45"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","73","79","1","30.740934","0","79"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","10","10","1","4.992633","0","10"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","10","10","1","4.560943","0","10"
