"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","10","10","2","11.662031","0","10"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","110","120","6","0.000000","0","120"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","28.585808","0","24"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","36","36","2","0.000000","0","36"
"/Game/UtopianCity/Materials/M_Grass02.M_Grass02","0","28","32","1","61.599365","0","32"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","584","606","1","649.868286","0","606"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","3.856143","0","2"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","4.669592","0","2"
"/Game/UtopianCity/Materials/M_Brut.M_Brut","0","12","14","1","25.186047","0","14"
"/Game/UtopianCity/Materials/M_Water01.M_Water01","0","6","6","1","12.804008","0","6"
"/Game/UtopianCity/Materials/M_Grass01.M_Grass01","0","28","32","1","42.330940","0","32"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","90","90","1","986.908386","0","90"
"/Game/UtopianCity/Materials/M_ConcreteGrain.M_ConcreteGrain","0","6","6","1","6.518583","0","6"
"/Game/UtopianCity/Materials/M_ConcreteGrainBlue.M_ConcreteGrainBlue","0","6","6","1","1.322643","0","6"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","14","14","1","14.334761","0","14"
"/MeshModelingToolsetExp/Materials/PointSetOverlaidComponentMaterial.PointSetOverlaidComponentMaterial","0","8","9","1","0.000000","0","9"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","27.386559","0","16"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","42","2","0.000000","0","42"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","3","3","1","5.744356","0","3"
"Globals","49","19052","0","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","56.503754","0","48"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","84.217178","5","86"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","10.260031","0","7"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","62.027260","0","48"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","76","84","2","52.171680","0","42"
"/InterchangeAssets/gltf/M_Default.M_Default","49","263","299","10","168.010254","0","299"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","92.511375","0","184"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","83.372200","0","168"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","71.051079","0","168"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","73.548187","0","54"
"/MeshModelingToolsetExp/Materials/PointSetOverlaidComponentMaterial.PointSetOverlaidComponentMaterial","49","13","14","1","10.780865","0","14"
