"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","10.986193","0","9"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","110","120","6","0.000000","0","120"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","5","5","1","6.766560","0","5"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","8.703556","0","6"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","7.853054","0","6"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","6.060912","0","6"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","3.297806","0","5"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","12","14","1","19.458250","0","14"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","2","2","1","0.998137","0","2"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","2.720470","0","2"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","0.000000","0","63"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","3","3","1","5.152256","0","3"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","2.922402","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.760661","0","5"
"/Engine/EngineMaterials/LineSetComponentMaterial.LineSetComponentMaterial","0","10","11","1","16.479004","0","11"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","27.558786","0","25"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","18.955944","0","24"
"/Game/JVAD3D_SimpleWaterPuddles/Materials/M_JVAD3D_SimpleWaterPuddles.M_JVAD3D_SimpleWaterPuddles","0","11","11","1","12.422668","0","11"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","36","36","2","0.000000","0","36"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","0.000000","0","32"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","20.123140","0","16"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","42","2","0.000000","0","42"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","10","10","2","13.668119","0","10"
"/Game/UtopianCity/Materials/M_Brut.M_Brut","0","12","14","1","23.623644","0","14"
"/Game/UtopianCity/Materials/M_Grass01.M_Grass01","0","28","32","1","59.810760","0","32"
"/Game/UtopianCity/Materials/M_Grass02.M_Grass02","0","28","32","1","74.205940","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","0.000000","0","32"
"/Game/UtopianCity/Materials/M_ConcreteGrain.M_ConcreteGrain","0","6","6","1","13.475251","0","6"
"/Game/UtopianCity/Materials/M_ConcreteGrainBlue.M_ConcreteGrainBlue","0","6","6","1","0.000000","0","6"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","3.933779","0","2"
"/Game/UtopianCity/Materials/M_Water01.M_Water01","0","6","6","1","12.099803","0","6"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","3.681025","0","2"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","0","2","2","1","2.747431","0","2"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","14","0","1","0.000000","0","0"
"Globals","49","19052","0","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","76","84","2","50.997131","0","84"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","133.256638","0","184"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","102.918907","0","168"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","70.629929","1","86"
"/InterchangeAssets/gltf/M_Default.M_Default","49","263","299","10","175.838531","9","299"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","89.115730","0","168"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","68.208435","0","54"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","204","76","6","58.536762","0","76"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","5.787245","0","7"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","44.899685","0","48"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","63.413227","0","48"
"/Game/UtopianCity/Materials/M_ConcretePattern02.M_ConcretePattern02","49","14","14","1","2.417239","8","198"
"/MeshModelingToolsetExp/Materials/PointSetOverlaidComponentMaterial.PointSetOverlaidComponentMaterial","49","13","14","1","11.852867","0","14"
"/Game/UtopianCity/Materials/M_Grass02.M_Grass02","49","44","48","1","25.202349","0","48"
"/Game/UtopianCity/Materials/M_ConcreteGrain.M_ConcreteGrain","49","16","16","1","8.149084","0","16"
"/Game/UtopianCity/Materials/M_ConcreteGrainBlue.M_ConcreteGrainBlue","49","16","16","1","0.000000","0","16"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","20","20","2","15.381240","0","20"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","10","10","1","7.817817","0","10"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","22","0","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","58","64","2","25.903519","0","64"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","93","93","1","0.000000","0","0"
"/Game/UtopianCity/Materials/M_Water01.M_Water01","49","16","16","1","8.070599","0","16"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","5.476171","0","7"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","5.566951","0","7"
"/Game/UtopianCity/Materials/M_Brut.M_Brut","49","22","24","1","11.838679","0","24"
"/Game/UtopianCity/Materials/M_Grass01.M_Grass01","49","44","48","1","22.324751","0","48"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","13","13","1","7.587297","0","13"
"/Game/JVAD3D_SimpleWaterPuddles/Materials/M_JVAD3D_SimpleWaterPuddles.M_JVAD3D_SimpleWaterPuddles","49","14","14","1","7.776644","0","14"
"/Engine/EngineMaterials/LineSetComponentMaterial.LineSetComponentMaterial","49","17","18","1","5.368680","0","18"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","66","66","1","46.521767","0","66"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1787","1809","1","0.000000","0","1809"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","22","24","1","28.927502","0","24"
"","49","512","0","1","0.000000","513","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","12.988461","0","45"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","80","80","1","0.000000","0","80"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","34","34","1","0.000000","0","34"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","8","8","1","1.609433","0","8"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","73","79","1","33.542786","0","79"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","7","7","1","3.639579","0","7"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","10","10","1","6.562344","0","10"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","10","10","1","7.035039","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","21","21","1","12.030948","0","21"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","9.979027","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","22.982481","0","22"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","16.795742","0","16"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","13.234788","0","16"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","3.448998","0","7"
"/ControlRig/M_Manip.M_Manip","49","13","14","1","8.434500","0","14"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","13","14","1","6.552972","0","14"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","78","78","1","0.000000","0","78"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","15.101268","0","14"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","30.643784","0","24"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","24.298027","0","45"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","73","79","1","44.293686","0","79"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","10","10","1","8.389736","0","10"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","10","10","1","6.684242","0","10"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","13","14","1","8.378118","0","14"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","27.787006","0","27"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","17","19","1","12.111147","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","17","19","1","12.746066","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","11","12","1","8.886160","0","12"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","11.917182","0","21"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","3.805410","0","7"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","12","12","1","6.430000","0","12"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","4.848443","0","11"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","10","10","1","7.456412","0","10"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","10","10","1","7.916951","0","10"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","8","8","1","1.206612","0","8"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","8","8","1","0.611782","0","8"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","6.052506","0","11"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","3.791740","0","7"
